"id";"owner";"created_on";"modified_by";"modified_on";"origen_id";"usuario_id";"estado";"razon";"nota";"origen_tipo";"origen_ref";"valor";"pagado"
"751";"6";"2023-07-12 15:07:46";"6";"2023-07-12 15:07:46";"10665";"17";"2";"1";;"1";"Pedido-23.06.13-9103";"10673";"0"
"752";"6";"2023-07-12 15:08:26";"6";"2023-07-12 15:08:26";"10663";"17";"2";"1";;"1";"Pedido-23.06.13-9100";"24878";"0"
"753";"6";"2023-07-12 15:08:54";"6";"2023-07-12 15:08:54";"10662";"17";"2";"1";;"1";"Pedido-23.06.13-9099";"11610";"0"
"754";"6";"2023-07-12 15:09:17";"6";"2023-07-12 15:09:17";"10658";"17";"2";"1";;"1";"Pedido-23.06.10-9095";"910";"0"
"755";"6";"2023-07-12 15:10:01";"6";"2023-07-12 15:10:01";"10656";"17";"2";"1";;"1";"Pedido-23.06.10-9093";"60235";"0"
"756";"6";"2023-07-12 15:11:00";"6";"2023-07-12 15:11:00";"10651";"17";"2";"1";;"1";"Pedido-23.06.09-9102";"5237";"0"
"757";"6";"2023-07-12 15:11:26";"6";"2023-07-12 15:11:26";"10630";"17";"2";"1";;"1";"Pedido-23.06.07-9071";"39206";"0"
"758";"6";"2023-07-12 15:11:50";"6";"2023-07-12 15:11:50";"10629";"17";"2";"1";;"1";"Pedido-23.06.07-9070";"8185";"0"
"759";"6";"2023-07-12 15:13:52";"6";"2023-07-12 15:13:52";"10624";"17";"2";"1";;"1";"Pedido-23.06.07-9064";"4239";"0"
"760";"6";"2023-07-12 15:14:55";"6";"2023-07-12 15:14:55";"10616";"17";"2";"1";;"1";"Pedido-23.06.06-9056";"875";"0"
"761";"6";"2023-07-13 09:21:01";"6";"2023-07-13 09:21:01";"10769";"14";"2";"1";;"1";"Pedido-23.06.30-9204";"6240";"0"
"762";"6";"2023-07-13 09:21:31";"6";"2023-07-13 09:21:31";"10754";"14";"2";"1";;"1";"Pedido-23.06.27-9188";"13175";"0"
"763";"6";"2023-07-13 09:21:59";"6";"2023-07-13 09:21:59";"10752";"14";"2";"1";;"1";"Pedido-23.06.27-9186";"1980";"0"
"764";"6";"2023-07-13 09:22:44";"6";"2023-07-13 09:22:44";"10750";"14";"2";"1";;"1";"Pedido-23.06.27-9185";"35221";"0"
"765";"6";"2023-07-13 09:23:15";"6";"2023-07-13 09:23:15";"10742";"14";"2";"1";;"1";"Pedido-23.06.26-9176";"1199";"0"
"766";"6";"2023-07-13 09:23:47";"6";"2023-07-13 09:23:47";"10740";"14";"2";"1";;"1";"Pedido-23.06.26-9174";"9672";"0"
"767";"6";"2023-07-13 09:24:13";"6";"2023-07-13 09:24:13";"10738";"14";"2";"1";;"1";"Pedido-23.06.23-9172";"1768";"0"
"768";"6";"2023-07-13 09:24:36";"6";"2023-07-13 09:24:36";"10737";"14";"2";"1";;"1";"Pedido-23.06.23-9171";"11800";"0"
"769";"6";"2023-07-13 09:25:07";"6";"2023-07-13 09:25:07";"10736";"14";"2";"1";;"1";"Pedido-23.06.23-9170";"14794";"0"
"770";"6";"2023-07-13 09:25:45";"6";"2023-07-13 09:25:45";"10735";"14";"2";"1";;"1";"Pedido-23.06.23-9169";"18032";"0"
"771";"6";"2023-07-13 09:26:05";"6";"2023-07-13 09:26:05";"10734";"14";"2";"1";;"1";"Pedido-23.06.23-9168";"660";"0"
"772";"6";"2023-07-13 09:26:33";"6";"2023-07-13 09:26:33";"10733";"14";"2";"1";;"1";"Pedido-23.06.23-9167";"1300";"0"
"773";"6";"2023-07-13 09:27:04";"6";"2023-07-13 09:27:04";"10731";"14";"2";"1";;"1";"Pedido-23.06.23-9165";"18797";"0"
"774";"6";"2023-07-13 09:27:31";"6";"2023-07-13 09:27:31";"10724";"14";"2";"1";;"1";"Pedido-23.06.22-9160";"450";"0"
"775";"6";"2023-07-13 09:28:08";"6";"2023-07-13 09:28:08";"10722";"14";"2";"1";;"1";"Pedido-23.06.22-9158";"660";"0"
"776";"6";"2023-07-13 09:31:11";"6";"2023-07-13 09:31:11";"10719";"14";"2";"1";;"1";"Pedido-23.06.21-9156";"80681";"0"
"777";"6";"2023-07-13 09:32:53";"6";"2023-07-13 09:32:53";"10721";"14";"2";"1";;"1";"Pedido-23.06.22-9157";"2580";"0"
"778";"6";"2023-07-13 09:33:19";"6";"2023-07-13 09:33:19";"10717";"14";"2";"1";;"1";"Pedido-23.06.21-9154";"660";"0"
"779";"6";"2023-07-13 09:33:43";"6";"2023-07-13 09:33:43";"10715";"14";"2";"1";;"1";"Pedido-23.06.21-9152";"10087";"0"
"780";"6";"2023-07-13 09:34:14";"6";"2023-07-13 09:34:14";"10713";"14";"2";"1";;"1";"Pedido-23.06.21-9151";"17446";"0"
"781";"6";"2023-07-13 09:34:48";"6";"2023-07-13 09:34:48";"10712";"14";"2";"1";;"1";"Pedido-23.06.21-9149";"12038";"0"
"782";"6";"2023-07-13 09:35:12";"6";"2023-07-13 09:35:12";"10706";"14";"2";"1";;"1";"Pedido-23.06.20-9144";"37170";"0"
"783";"6";"2023-07-13 09:40:30";"6";"2023-07-13 09:40:30";"10671";"14";"2";"1";;"1";"Pedido-23.06.14-9110";"126689";"0"
"784";"6";"2023-07-13 09:41:12";"6";"2023-07-13 09:41:12";"10649";"14";"2";"1";;"1";"Pedido-23.06.09-9089";"41127";"0"
"785";"6";"2023-07-13 09:56:38";"6";"2023-07-13 09:56:38";"10554";"14";"2";"1";;"1";"Pedido-23.05.29-8998";"127140";"0"
"786";"6";"2023-07-13 10:11:54";"6";"2023-07-13 10:11:54";"10380";"14";"2";"1";;"1";"Pedido-23.05.02-8829";"58665";"0"
"787";"6";"2023-07-13 10:24:53";"6";"2023-07-13 10:24:53";"10746";"12";"2";"1";;"1";"Pedido-23.06.26-9180";"10696";"0"
"788";"6";"2023-07-13 10:25:20";"6";"2023-07-13 10:25:20";"10764";"12";"2";"1";;"1";"Pedido-23.06.29-9199";"14239";"0"
"789";"6";"2023-07-13 10:27:59";"6";"2023-07-13 10:27:59";"10645";"12";"2";"1";;"1";"Pedido-23.06.08-9085";"1125890";"0"
"790";"6";"2023-07-13 10:31:04";"6";"2023-07-13 10:31:04";"10602";"12";"2";"1";;"1";"Pedido-23.06.03-9044";"1890";"0"
"791";"6";"2023-08-09 12:02:29";"6";"2023-08-09 12:02:29";"10964";"17";"2";"1";;"1";"Pedido-23.07.31-9394";"45701";"0"
"792";"6";"2023-08-09 12:03:04";"6";"2023-08-09 12:03:04";"10957";"17";"2";"1";;"1";"Pedido-23.07.28-9386";"12504";"0"
"793";"6";"2023-08-09 12:07:16";"6";"2023-08-09 12:07:16";"10950";"17";"2";"1";;"1";"Pedido-23.07.27-9379";"1485";"0"
"794";"6";"2023-08-09 12:19:03";"6";"2023-08-09 12:19:03";"10946";"17";"2";"1";;"1";"Pedido-23.07.27-9375";"2431";"0"
"795";"6";"2023-08-09 12:20:19";"6";"2023-08-09 12:20:19";"10941";"17";"2";"1";;"1";"Pedido-23.07.26-9371";"27779";"0"
"796";"6";"2023-08-09 12:21:58";"6";"2023-08-09 12:21:58";"10931";"17";"2";"1";;"1";"Pedido-23.07.25-9360";"489450";"0"
"797";"6";"2023-08-09 12:24:04";"6";"2023-08-09 12:24:04";"10926";"17";"2";"1";;"1";"Pedido-23.07.25-9355";"25977";"0"
"798";"6";"2023-08-09 12:25:02";"6";"2023-08-09 12:25:02";"10924";"17";"2";"1";;"1";"Pedido-23.07.25-9353";"1521";"0"
"799";"6";"2023-08-09 12:26:25";"6";"2023-08-09 12:26:25";"10923";"17";"2";"1";;"1";"Pedido-23.07.25-9352";"32472";"0"
"800";"6";"2023-08-09 12:27:04";"6";"2023-08-09 12:27:04";"10922";"17";"2";"1";;"1";"Pedido-23.07.25-9351";"9120";"0"
"801";"6";"2023-08-09 12:27:40";"6";"2023-08-09 12:27:40";"10920";"17";"2";"1";;"1";"Pedido-23.07.24-9349";"38874";"0"
"802";"6";"2023-08-09 12:28:10";"6";"2023-08-09 12:28:10";"10919";"17";"2";"1";;"1";"Pedido-23.07.24-9348";"14592";"0"
"803";"6";"2023-08-09 12:28:43";"6";"2023-08-09 12:28:43";"10911";"17";"2";"1";;"1";"Pedido-23.07.24-9341";"1292";"0"
"804";"6";"2023-08-09 12:29:33";"6";"2023-08-09 12:29:33";"10903";"17";"2";"1";;"1";"Pedido-23.07.22-9334";"1898";"0"
"805";"6";"2023-08-09 12:30:00";"6";"2023-08-09 12:30:00";"10899";"17";"2";"1";;"1";"Pedido-23.07.21-9330";"20559";"0"
"806";"6";"2023-08-09 12:30:32";"6";"2023-08-09 12:30:32";"10894";"17";"2";"1";;"1";"Pedido-23.07.21-9325";"300155";"0"
"807";"6";"2023-08-09 12:33:35";"6";"2023-08-09 12:33:35";"10893";"17";"2";"1";;"1";"Pedido-23.07.21-9323";"11624";"0"
"808";"6";"2023-08-09 12:34:05";"6";"2023-08-09 12:34:05";"10888";"17";"2";"1";;"1";"Pedido-23.07.19-9320";"4774";"0"
"809";"6";"2023-08-09 12:34:29";"6";"2023-08-09 12:34:29";"10887";"17";"2";"1";;"1";"Pedido-23.07.19-9319";"1482";"0"
"810";"6";"2023-08-09 12:35:06";"6";"2023-08-09 12:35:06";"10885";"17";"2";"1";;"1";"Pedido-23.07.19-9316";"38608";"0"
"811";"6";"2023-08-09 12:35:42";"6";"2023-08-09 12:35:42";"10882";"17";"2";"1";;"1";"Pedido-23.07.19-9312";"5574";"0"
"812";"6";"2023-08-09 12:36:09";"6";"2023-08-09 12:36:09";"10876";"17";"2";"1";;"1";"Pedido-23.07.18-9308";"16236";"0"
"813";"6";"2023-08-09 14:33:25";"6";"2023-08-09 14:33:25";"10873";"17";"2";"1";;"1";"Pedido-23.07.18-9304";"4560";"0"
"814";"6";"2023-08-09 14:33:52";"6";"2023-08-09 14:33:52";"10869";"17";"2";"1";;"1";"Pedido-23.07.18-9301";"14551";"0"
"815";"6";"2023-08-09 14:34:21";"6";"2023-08-09 14:34:21";"10863";"17";"2";"1";;"1";"Pedido-23.07.17-9294";"4719";"0"
"816";"6";"2023-08-09 14:34:48";"6";"2023-08-09 14:34:48";"10862";"17";"2";"1";;"1";"Pedido-23.07.17-9293";"1156";"0"
"817";"6";"2023-08-09 14:35:16";"6";"2023-08-09 14:35:16";"10857";"17";"2";"1";;"1";"Pedido-23.07.14-9289";"4342";"0"
"818";"6";"2023-08-09 14:35:43";"6";"2023-08-09 14:35:43";"10852";"17";"2";"1";;"1";"Pedido-23.07.13-9285";"12006";"0"
"819";"6";"2023-08-09 14:38:20";"6";"2023-08-09 14:38:20";"10851";"17";"2";"1";;"1";"Pedido-23.07.13-9284";"87479";"0"
"820";"6";"2023-08-09 14:39:10";"6";"2023-08-09 14:39:10";"10845";"17";"2";"1";;"1";"Pedido-23.07.13-9278";"27246";"0"
"821";"6";"2023-08-09 14:39:39";"6";"2023-08-09 14:39:39";"10843";"17";"2";"1";;"1";"Pedido-23.07.13-9276";"4342";"0"
"822";"6";"2023-08-09 14:40:04";"6";"2023-08-09 14:40:04";"10842";"17";"2";"1";;"1";"Pedido-23.07.13-9275";"2280";"0"
"823";"6";"2023-08-09 14:41:09";"6";"2023-08-09 14:41:09";"10841";"17";"2";"1";;"1";"Pedido-23.07.13-9274";"27308";"0"
"824";"6";"2023-08-09 14:41:39";"6";"2023-08-09 14:41:39";"10835";"17";"2";"1";;"1";"Pedido-23.07.12-9268";"16260";"0"
"825";"6";"2023-08-09 14:42:06";"6";"2023-08-09 14:42:06";"10834";"17";"2";"1";;"1";"Pedido-23.07.12-9267";"1482";"0"
"826";"6";"2023-08-09 14:42:41";"6";"2023-08-09 14:42:41";"10832";"17";"2";"1";;"1";"Pedido-23.07.12-9265";"16594";"0"
"827";"6";"2023-08-09 14:43:29";"6";"2023-08-09 14:43:29";"10831";"17";"2";"1";;"1";"Pedido-23.07.12-9264";"108321";"0"
"828";"6";"2023-08-09 14:44:18";"6";"2023-08-09 14:44:18";"10828";"17";"2";"1";;"1";"Pedido-23.07.12-9261";"4526";"0"
"829";"6";"2023-08-09 14:45:33";"6";"2023-08-09 14:45:33";"10821";"17";"2";"1";;"1";"Pedido-23.07.11-9253";"11900";"0"
"830";"6";"2023-08-09 14:46:17";"6";"2023-08-09 14:46:17";"10818";"17";"2";"1";;"1";"Pedido-23.07.11-9250";"14693";"0"
"831";"6";"2023-08-09 14:47:24";"6";"2023-08-09 14:47:24";"10814";"17";"2";"1";;"1";"Pedido-23.07.10-9247";"84945";"0"
"832";"6";"2023-08-09 14:53:57";"6";"2023-08-09 14:53:57";"10808";"17";"2";"1";;"1";"Pedido-23.07.07-9241";"13911";"0"
"833";"6";"2023-08-09 14:54:52";"6";"2023-08-09 14:54:52";"10806";"17";"2";"1";;"1";"Pedido-23.07.07-9239";"14977";"0"
"834";"6";"2023-08-09 14:55:26";"6";"2023-08-09 14:55:26";"10803";"17";"2";"1";;"1";"Pedido-23.07.07-9236";"15743";"0"
"835";"6";"2023-08-09 15:01:12";"6";"2023-08-09 15:01:12";"10802";"17";"2";"1";;"1";"Pedido-23.07.07-9234";"47915";"0"
"836";"6";"2023-08-09 15:01:39";"6";"2023-08-09 15:01:39";"10801";"17";"2";"1";;"1";"Pedido-23.07.07-9233";"988";"0"
"837";"6";"2023-08-09 15:07:19";"6";"2023-08-09 15:07:19";"10800";"17";"2";"1";;"1";"Pedido-23.07.07-9232";"42577";"0"
"838";"6";"2023-08-09 15:21:45";"6";"2023-08-09 15:21:45";"10796";"17";"2";"1";;"1";"Pedido-23.07.06-9229";"11624";"0"
"839";"6";"2023-08-09 15:23:10";"6";"2023-08-09 15:23:10";"10792";"17";"2";"1";;"1";"Pedido-23.07.05-9225";"27368";"0"
"840";"6";"2023-08-09 15:24:37";"6";"2023-08-09 15:24:37";"10786";"17";"2";"1";;"1";"Pedido-23.07.05-9219";"988";"0"
"841";"6";"2023-08-09 15:25:12";"6";"2023-08-09 15:25:12";"10785";"17";"2";"1";;"1";"Pedido-23.07.05-9217";"50226";"0"
"842";"6";"2023-08-09 15:25:42";"6";"2023-08-09 15:25:42";"10780";"17";"2";"1";;"1";"Pedido-23.07.04-9214";"8052";"0"
"843";"6";"2023-08-09 15:26:14";"6";"2023-08-09 15:26:14";"10779";"17";"2";"1";;"1";"Pedido-23.07.04-9213";"72849";"0"
"844";"6";"2023-08-09 15:26:42";"6";"2023-08-09 15:26:42";"10774";"17";"2";"1";;"1";"Pedido-23.07.04-9208";"11380";"0"
"845";"6";"2023-08-09 15:27:12";"6";"2023-08-09 15:27:12";"10772";"17";"2";"1";;"1";"Pedido-23.07.01-9206";"7916";"0"
"846";"6";"2023-08-09 15:27:34";"6";"2023-08-09 15:27:34";"10771";"17";"2";"1";;"1";"Pedido-23.07.01-9205";"9966";"0"
"847";"6";"2023-08-09 15:53:33";"6";"2023-08-09 15:53:33";"10598";"14";"2";"1";;"1";"Pedido-23.06.02-9041";"29536";"0"
"848";"6";"2023-08-09 15:54:11";"6";"2023-08-09 15:54:11";"10766";"14";"2";"1";;"1";"Pedido-23.06.29-9201";"41127";"0"
"849";"6";"2023-08-09 15:54:46";"6";"2023-08-09 15:54:46";"10765";"14";"2";"1";;"1";"Pedido-23.06.29-9200";"20960";"0"
"850";"6";"2023-08-09 15:55:21";"6";"2023-08-09 15:55:21";"10745";"14";"2";"1";;"1";"Pedido-23.06.26-9179";"30017";"0"
"851";"6";"2023-08-09 15:55:52";"6";"2023-08-09 15:55:52";"10718";"14";"2";"1";;"1";"Pedido-23.06.21-9155";"12941";"0"
"852";"6";"2023-08-09 15:56:43";"6";"2023-08-09 15:56:43";"10689";"14";"2";"1";;"1";"Pedido-23.06.16-9127";"54314";"0"
"853";"6";"2023-08-09 16:04:09";"6";"2023-08-09 16:04:09";"10965";"14";"2";"1";;"1";"Pedido-23.07.31-9393";"11795";"0"
"854";"6";"2023-08-09 16:04:33";"6";"2023-08-09 16:04:33";"10951";"14";"2";"1";;"1";"Pedido-23.07.28-9380";"4800";"0"
"855";"6";"2023-08-09 16:05:15";"6";"2023-08-09 16:05:15";"10949";"14";"2";"1";;"1";"Pedido-23.07.27-9378";"4020";"0"
"856";"6";"2023-08-09 16:06:04";"6";"2023-08-09 16:06:04";"10938";"14";"2";"1";;"1";"Pedido-23.07.26-9367";"1200";"0"
"857";"6";"2023-08-09 16:06:34";"6";"2023-08-09 16:06:34";"10936";"14";"2";"1";;"1";"Pedido-23.07.26-9365";"11040";"0"
"858";"6";"2023-08-09 16:07:16";"6";"2023-08-09 16:07:16";"10935";"14";"2";"1";;"1";"Pedido-23.07.26-9364";"390";"0"
"859";"6";"2023-08-09 16:07:58";"6";"2023-08-09 16:07:58";"10929";"14";"2";"1";;"1";"Pedido-23.07.25-9358";"16068";"0"
"860";"6";"2023-08-09 16:08:42";"6";"2023-08-09 16:08:42";"10928";"14";"2";"1";;"1";"Pedido-23.07.25-9357";"74058";"0"
"861";"6";"2023-08-09 16:09:11";"6";"2023-08-09 16:09:11";"10917";"14";"2";"1";;"1";"Pedido-23.07.24-9345";"1979";"0"
"862";"6";"2023-08-09 16:09:38";"6";"2023-08-09 16:09:38";"10913";"14";"2";"1";;"1";"Pedido-23.07.24-9343";"1020";"0"
"863";"6";"2023-08-09 16:10:00";"6";"2023-08-09 16:10:00";"10912";"14";"2";"1";;"1";"Pedido-23.07.24-9342";"6237";"0"
"864";"6";"2023-08-09 16:10:27";"6";"2023-08-09 16:10:27";"10910";"14";"2";"1";;"1";"Pedido-23.07.24-9340";"11340";"0"
"865";"6";"2023-08-09 16:11:02";"6";"2023-08-09 16:11:02";"10907";"14";"2";"1";;"1";"Pedido-23.07.22-9338";"10354";"0"
"866";"6";"2023-08-09 16:11:32";"6";"2023-08-09 16:11:32";"10906";"14";"2";"1";;"1";"Pedido-23.07.22-9337";"5400";"0"
"867";"6";"2023-08-09 16:11:59";"6";"2023-08-09 16:11:59";"10904";"14";"2";"1";;"1";"Pedido-23.07.22-9335";"3060";"0"
"868";"6";"2023-08-09 16:12:23";"6";"2023-08-09 16:12:23";"10901";"14";"2";"1";;"1";"Pedido-23.07.22-9332";"1499";"0"
"869";"6";"2023-08-09 16:42:57";"6";"2023-08-09 16:42:57";"10900";"14";"2";"1";;"1";"Pedido-23.07.21-9331";"12811";"0"
"870";"6";"2023-08-09 16:44:32";"6";"2023-08-09 16:44:32";"10898";"14";"2";"1";;"1";"Pedido-23.07.21-9328";"6900";"0"
"871";"6";"2023-08-09 16:46:24";"6";"2023-08-09 16:46:24";"10892";"14";"2";"1";;"1";"Pedido-23.07.21-9329";"2081";"0"
"872";"6";"2023-08-09 16:47:01";"6";"2023-08-09 16:47:01";"10886";"14";"2";"1";;"1";"Pedido-23.07.19-9318";"40560";"0"
"873";"6";"2023-08-09 16:47:33";"6";"2023-08-09 16:47:33";"10877";"14";"2";"1";;"1";"Pedido-23.07.18-9309";"6786";"0"
"874";"6";"2023-08-09 16:49:01";"6";"2023-08-09 16:49:01";"10875";"14";"2";"1";;"1";"Pedido-23.07.18-9307";"7904";"0"
"875";"6";"2023-08-09 16:56:04";"6";"2023-08-09 16:56:04";"10871";"14";"2";"1";;"1";"Pedido-23.07.18-9303";"34874";"0"
"876";"6";"2023-08-09 16:56:31";"6";"2023-08-09 16:56:31";"10870";"14";"2";"1";;"1";"Pedido-23.07.18-9302";"19448";"0"
"877";"6";"2023-08-09 16:57:04";"6";"2023-08-09 16:57:04";"10867";"14";"2";"1";;"1";"Pedido-23.07.17-9298";"13254";"0"
"878";"6";"2023-08-09 16:57:47";"6";"2023-08-09 16:57:47";"10866";"14";"2";"1";;"1";"Pedido-23.07.17-9297";"50280";"0"
"879";"6";"2023-08-09 16:58:28";"6";"2023-08-09 16:58:28";"10865";"14";"2";"1";;"1";"Pedido-23.07.17-9296";"2550";"0"
"880";"6";"2023-08-09 16:59:09";"6";"2023-08-09 16:59:09";"10864";"14";"2";"1";;"1";"Pedido-23.07.17-9295";"19344";"0"
"881";"6";"2023-08-09 16:59:33";"6";"2023-08-09 16:59:33";"10861";"14";"2";"1";;"1";"Pedido-23.07.15-9292";"12128";"0"
"882";"6";"2023-08-09 17:00:04";"6";"2023-08-09 17:00:04";"10859";"14";"2";"1";;"1";"Pedido-23.07.14-9290";"33837";"0"
"883";"6";"2023-08-09 17:00:29";"6";"2023-08-09 17:00:29";"10855";"14";"2";"1";;"1";"Pedido-23.07.14-9287";"12567";"0"
"884";"6";"2023-08-09 17:00:54";"6";"2023-08-09 17:00:54";"10848";"14";"2";"1";;"1";"Pedido-23.07.13-9281";"2430";"0"
"885";"6";"2023-08-09 17:01:52";"6";"2023-08-09 17:01:52";"10847";"14";"2";"1";;"1";"Pedido-23.07.13-9280";"7644";"0"
"886";"6";"2023-08-09 17:02:17";"6";"2023-08-09 17:02:17";"10846";"14";"2";"1";;"1";"Pedido-23.07.13-9279";"480";"0"
"887";"6";"2023-08-09 17:02:39";"6";"2023-08-09 17:02:39";"10838";"14";"2";"1";;"1";"Pedido-23.07.12-9271";"720";"0"
"888";"6";"2023-08-09 17:03:43";"6";"2023-08-09 17:03:43";"10837";"14";"2";"1";;"1";"Pedido-23.07.12-9270";"14274";"0"
"889";"6";"2023-08-09 17:04:26";"6";"2023-08-09 17:04:26";"10836";"14";"2";"1";;"1";"Pedido-23.07.12-9269";"27548";"0"
"890";"6";"2023-08-09 17:04:57";"6";"2023-08-09 17:04:57";"10833";"14";"2";"1";;"1";"Pedido-23.07.12-9266";"780";"0"
"891";"6";"2023-08-09 17:05:52";"6";"2023-08-09 17:05:52";"10829";"14";"2";"1";;"1";"Pedido-23.07.12-9262";"1792";"0"
"892";"6";"2023-08-09 17:06:31";"6";"2023-08-09 17:06:31";"10827";"14";"2";"1";;"1";"Pedido-23.07.12-9260";"12048";"0"
"893";"6";"2023-08-09 17:27:00";"6";"2023-08-09 17:27:00";"10826";"14";"2";"1";;"1";"Pedido-23.07.11-9259";"51342";"0"
"894";"6";"2023-08-09 17:44:35";"6";"2023-08-09 17:44:35";"10825";"14";"2";"1";;"1";"Pedido-23.07.11-9258";"5704";"0"
"895";"6";"2023-08-09 17:45:16";"6";"2023-08-09 17:45:16";"10824";"14";"2";"1";;"1";"Pedido-23.07.11-9257";"10943";"0"
"896";"6";"2023-08-09 17:46:10";"6";"2023-08-09 17:46:10";"10823";"14";"2";"1";;"1";"Pedido-23.07.11-9255";"3680";"0"
"897";"6";"2023-08-09 17:46:39";"6";"2023-08-09 17:46:39";"10817";"14";"2";"1";;"1";"Pedido-23.07.11-9249";"1499";"0"
"898";"6";"2023-08-09 17:47:09";"6";"2023-08-09 17:47:09";"10816";"14";"2";"1";;"1";"Pedido-23.07.10-9256";"600";"0"
"899";"6";"2023-08-09 17:47:42";"6";"2023-08-09 17:47:42";"10810";"14";"2";"1";;"1";"Pedido-23.07.08-9243";"1980";"0"
"900";"6";"2023-08-09 17:48:58";"6";"2023-08-09 17:48:58";"10815";"14";"2";"1";;"1";"Pedido-23.07.10-9248";"3926";"0"
"901";"6";"2023-08-09 17:49:39";"6";"2023-08-09 17:49:39";"10809";"14";"2";"1";;"1";"Pedido-23.07.08-9242";"11800";"0"
"902";"6";"2023-08-09 17:50:16";"6";"2023-08-09 17:50:16";"10804";"14";"2";"1";;"1";"Pedido-23.07.07-9237";"99008";"0"
"903";"6";"2023-08-09 17:51:08";"6";"2023-08-09 17:51:08";"10798";"14";"2";"1";;"1";"Pedido-23.07.06-9231";"12880";"0"
"904";"6";"2023-08-09 17:51:36";"6";"2023-08-09 17:51:36";"10797";"14";"2";"1";;"1";"Pedido-23.07.06-9230";"0";"0"
"905";"6";"2023-08-09 17:52:11";"6";"2023-08-09 17:52:11";"10795";"14";"2";"1";;"1";"Pedido-23.07.06-9228";"28545";"0"
"906";"6";"2023-08-09 17:53:17";"6";"2023-08-09 17:53:17";"10794";"14";"2";"1";;"1";"Pedido-23.07.05-9227";"90";"0"
"907";"6";"2023-08-09 17:59:18";"6";"2023-08-09 17:59:18";"10793";"14";"2";"1";;"1";"Pedido-23.07.05-9226";"30186";"0"
"908";"6";"2023-08-09 18:00:25";"6";"2023-08-09 18:00:25";"10791";"14";"2";"1";;"1";"Pedido-23.07.05-9224";"12531";"0"
"909";"6";"2023-08-09 18:01:00";"6";"2023-08-09 18:01:00";"10790";"14";"2";"1";;"1";"Pedido-23.07.05-9223";"27548";"0"
"910";"6";"2023-08-09 18:01:30";"6";"2023-08-09 18:01:30";"10789";"14";"2";"1";;"1";"Pedido-23.07.05-9222";"1980";"0"
"911";"6";"2023-08-09 18:02:09";"6";"2023-08-09 18:02:09";"10788";"14";"2";"1";;"1";"Pedido-23.07.05-9221";"19720";"0"
"912";"6";"2023-08-09 18:02:33";"6";"2023-08-09 18:02:33";"10787";"14";"2";"1";;"1";"Pedido-23.07.05-9220";"23236";"0"
"913";"6";"2023-08-09 18:03:00";"6";"2023-08-09 18:03:00";"10784";"14";"2";"1";;"1";"Pedido-23.07.05-9218";"6474";"0"
"914";"6";"2023-08-09 18:06:57";"6";"2023-08-09 18:06:57";"10783";"14";"2";"1";;"1";"Pedido-23.07.05-9216";"6265";"0"
"915";"6";"2023-08-09 18:09:10";"6";"2023-08-09 18:09:10";"10782";"14";"2";"1";;"1";"Pedido-23.07.05-9215";"45741";"0"
"916";"6";"2023-08-09 18:09:40";"6";"2023-08-09 18:09:40";"10777";"14";"2";"1";;"1";"Pedido-23.07.04-9211";"18150";"0"
"917";"6";"2023-08-09 18:13:24";"6";"2023-08-09 18:13:24";"10775";"14";"2";"1";;"1";"Pedido-23.07.04-9209";"15912";"0"
"918";"6";"2023-08-09 18:14:25";"6";"2023-08-09 18:14:25";"10773";"14";"2";"1";;"1";"Pedido-23.07.01-9207";"26063";"0"
"919";"6";"2023-08-09 18:30:20";"6";"2023-08-09 18:30:20";"10961";"12";"2";"1";;"1";"Pedido-23.07.28-9390";"2030";"0"
"920";"6";"2023-08-09 18:30:50";"6";"2023-08-09 18:30:50";"10955";"12";"2";"1";;"1";"Pedido-23.07.28-9384";"2554";"0"
"921";"6";"2023-08-09 18:32:12";"6";"2023-08-09 18:32:12";"10933";"12";"2";"1";;"1";"Pedido-23.07.26-9362";"7695";"0"
"922";"6";"2023-08-09 18:33:41";"6";"2023-08-09 18:33:41";"10914";"12";"2";"1";;"1";"Pedido-23.07.24-9344";"1890";"0"
"923";"6";"2023-08-09 18:34:11";"6";"2023-08-09 18:34:11";"10909";"12";"2";"1";;"1";"Pedido-23.07.22-9339";"21534";"0"
"924";"6";"2023-08-09 18:36:40";"6";"2023-08-09 18:36:40";"10807";"12";"2";"1";;"1";"Pedido-23.07.07-9240";"9807";"0"
"925";"6";"2023-08-11 18:29:04";"6";"2023-08-11 18:29:04";"10419";"23";"2";"1";;"1";"Pedido-23.05.08-8866";"217098";"0"
"926";"6";"2023-08-11 18:30:02";"6";"2023-08-11 18:30:02";"10660";"23";"2";"1";;"1";"Pedido-23.06.13-9097";"288625";"0"
"927";"6";"2023-08-11 18:30:48";"6";"2023-08-11 18:30:48";"10883";"23";"2";"1";;"1";"Pedido-23.07.19-9313";"553615";"0"
"928";"6";"2023-08-14 09:33:35";"6";"2023-08-14 09:33:35";"10563";"43";"2";"1";;"1";"Pedido-23.05.30-9007";"2399850";"0"
"929";"6";"2023-08-14 09:47:26";"6";"2023-08-14 09:47:26";"10690";"23";"2";"1";;"1";"Pedido-23.06.16-9128";"264600";"0"
"930";"6";"2023-08-14 09:48:03";"6";"2023-08-14 09:48:03";"10759";"23";"2";"1";;"1";"Pedido-23.06.28-9193";"63542";"0"
"931";"6";"2023-08-14 10:02:58";"6";"2023-08-14 10:02:58";"10916";"23";"2";"1";;"1";"Pedido-23.07.24-9346";"25429";"0"
